method,seed,step,loss,query_base,query_new,query_hm,ema_base,ema_new,ema_hm,q_mean,q_std,q_min,q_max,gate_mean,seconds_per_step,initial_full_base,initial_full_new,initial_full_hm,final_full_base,final_full_new,final_full_hm,full_base,full_new,full_hm
q,1,298,2.1601572036743164,0.4375,0.375,0.40384615384615385,0.352492065264483,0.3738840299772621,0.36287304816172844,0.4185602068901062,0.06144563853740692,0.1148221343755722,0.6461849212646484,0.8329252004623413,1.711061710067085,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,299,1.8168468475341797,0.375,0.3125,0.3409090909090909,0.35316730330654855,0.3720425090779443,0.3623592714898276,0.4197455644607544,0.061754755675792694,0.11217192560434341,0.6551963090896606,0.8349300622940063,1.7104497177257314,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,300,2.2825927734375,0.4375,0.375,0.40384615384615385,0.3556972842073521,0.372131233805606,0.36372872443843596,0.4254395067691803,0.06127738580107689,0.11767123639583588,0.6506134271621704,0.8454069495201111,1.7096913326666496,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,301,2.181049346923828,0.375,0.375,0.375,0.3562763656811315,0.3722172967914378,0.3640724211502716,0.4289308190345764,0.06121114268898964,0.12134180963039398,0.6501900553703308,0.8516237139701843,1.7090398541527805,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,302,1.7765746116638184,0.25,0.375,0.3,0.3530880747106976,0.37230077788769467,0.3624399917555406,0.42497044801712036,0.062284715473651886,0.12382597476243973,0.6647899150848389,0.8441345691680908,1.708116631456915,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,303,1.9217183589935303,0.375,0.375,0.375,0.3537454324693766,0.3723817545510638,0.36282443947017007,0.424676775932312,0.06270117312669754,0.11947041749954224,0.6653892397880554,0.8433212041854858,1.707300396039596,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,304,1.9463777542114258,0.25,0.375,0.3,0.3506330694952953,0.37246030191453194,0.3612172482533197,0.4307659864425659,0.06182119622826576,0.12497376650571823,0.6695230603218079,0.8545545339584351,1.706579615789451,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,305,2.3578548431396484,0.4375,0.3125,0.3645833333333333,0.3532390774104365,0.370661492857096,0.36174062888229797,0.43324536085128784,0.06192195042967796,0.12510666251182556,0.6618815660476685,0.8588634729385376,1.7058775432786684,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,306,2.104534864425659,0.3125,0.375,0.3409090909090909,0.3520169050881234,0.3707916480713831,0.3611604423220188,0.4382449984550476,0.06190197169780731,0.12295439839363098,0.6695713996887207,0.8675453662872314,1.705134610130687,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,307,2.1536331176757812,0.3125,0.375,0.3409090909090909,0.3508313979354797,0.3709178986292416,0.36059514159489947,0.43972963094711304,0.06281410157680511,0.13506081700325012,0.6598646640777588,0.8694745302200317,1.704403207166115,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,308,1.7535247802734375,0.3125,0.3125,0.3125,0.3496814559974153,0.3691653616703644,0.3591593591289026,0.44102656841278076,0.06328195333480835,0.12498058378696442,0.6563119292259216,0.8712983131408691,1.7037014990259574,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,309,1.9920258522033691,0.4375,0.375,0.40384615384615385,0.3523160123174928,0.36934040082025343,0.3606273978470101,0.4417739510536194,0.06296972185373306,0.12542951107025146,0.6542009711265564,0.8727940320968628,1.7030744741100108,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,310,1.9919466972351074,0.3125,0.375,0.3409090909090909,0.351121531947968,0.3695101887956458,0.3600812449011524,0.4438002407550812,0.06273280829191208,0.1289229542016983,0.6542487740516663,0.8762912154197693,1.7023414174193374,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,311,2.1843090057373047,0.375,0.375,0.375,0.35183788598952903,0.36967488313177643,0.36053590442456307,0.44905292987823486,0.062180403620004654,0.132001131772995,0.6621042490005493,0.885008692741394,1.7016263311897095,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,312,1.9836535453796387,0.3125,0.375,0.3409090909090909,0.3506577494098432,0.3698346366378231,0.3599909835234441,0.4513201415538788,0.06104356050491333,0.13599972426891327,0.6588761210441589,0.8891677856445312,1.7009031108974364,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,313,2.0367660522460938,0.375,0.375,0.375,0.35138801692754784,0.36998959753868843,0.3604489752822135,0.44895458221435547,0.06095293536782265,0.13166797161102295,0.6512933373451233,0.8853768706321716,1.7002589638977603,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,314,2.2498779296875,0.375,0.4375,0.40384615384615385,0.35209637641972136,0.37201490961252776,0.3617816879126715,0.4520145654678345,0.061384689062833786,0.13423682749271393,0.6551257371902466,0.8899527788162231,1.699566875477694,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,315,2.0807924270629883,0.3333333432674408,0.5,0.4000000071525573,0.35153348542515295,0.37585446232415193,0.3632873752231682,0.4456233084201813,0.0624825581908226,0.1234053447842598,0.655780553817749,0.8791731595993042,1.6971218860317354,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,316,1.968174934387207,0.375,0.4375,0.40384615384615385,0.35223748086239837,0.37770382845442735,0.36452641698382166,0.4453815221786499,0.061883192509412766,0.10455425828695297,0.6611295342445374,0.8790631294250488,1.6963714142405053,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,317,2.106975555419922,0.375,0.375,0.375,0.3529203564365264,0.3776227136007946,0.3648538960905136,0.4454130530357361,0.060811597853899,0.07733257859945297,0.6594644784927368,0.8799377679824829,1.6957624813879908,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,318,2.134716033935547,0.4375,0.375,0.40384615384615385,0.3554577457434306,0.3775440321927708,0.36616814485764587,0.44331440329551697,0.06006571650505066,0.07575689256191254,0.6538567543029785,0.8767989873886108,1.6950745166666237,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,319,1.678013563156128,0.375,0.375,0.375,0.3560440133711277,0.37746771122698763,0.36644300102197946,0.4369340240955353,0.05954514071345329,0.07763482630252838,0.6455312371253967,0.8660939931869507,1.6944360062695742,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,320,2.3747639656066895,0.375,0.375,0.375,0.35661269296999387,0.377393679890178,0.3667090136317667,0.4314239025115967,0.061839617788791656,0.07700471580028534,0.6489790081977844,0.8559353351593018,1.6939045971874749,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,321,1.7838683128356934,0.25,0.375,0.3,0.35341431218089403,0.3773218694934727,0.3649769980522712,0.42579302191734314,0.06200983375310898,0.0761595144867897,0.6468605399131775,0.8457851409912109,1.6933940289719513,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,322,2.1718437671661377,0.375,0.375,0.375,0.35406188281546724,0.37725221340866855,0.36528935970308013,0.42915114760398865,0.06151554360985756,0.07645157724618912,0.6457093954086304,0.8519089221954346,1.6926778080744935,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,323,2.152831554412842,0.3125,0.375,0.3409090909090909,0.35281502633100326,0.3771846470064085,0.3645930704511622,0.42170509696006775,0.0606919527053833,0.07531558722257614,0.6441389918327332,0.8388500213623047,1.6919528876160792,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,324,2.3777809143066406,0.375,0.375,0.375,0.35348057554107315,0.37711910759621625,0.36491742955107953,0.42512941360473633,0.06004951149225235,0.08058572560548782,0.6492047905921936,0.8452953696250916,1.6913157503086378,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,325,2.3051376342773438,0.375,0.375,0.375,0.35412615827484095,0.3770555343683297,0.36523132125871344,0.4229351282119751,0.0603087954223156,0.07811927050352097,0.6550132036209106,0.8411332368850708,1.6906986464615106,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,326,1.87153959274292,0.25,0.375,0.3,0.35100237352659575,0.3769938683372799,0.3635341365295155,0.414811372756958,0.059404365718364716,0.07607831805944443,0.6408308148384094,0.8264267444610596,1.6900074828220686,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,327,2.0735549926757812,0.3125,0.375,0.3409090909090909,0.34984730232079786,0.3769340522871615,0.3628859230067701,0.41222381591796875,0.05912264436483383,0.07645522058010101,0.6333678364753723,0.8215842843055725,1.6893168409785846,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,328,2.2308349609375,0.25,0.375,0.3,0.34685188325117394,0.3768760307185466,0.36124117498782626,0.4169514775276184,0.05954328924417496,0.07712684571743011,0.64360511302948,0.8302428722381592,1.6886783167682573,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,329,2.0431442260742188,0.375,0.375,0.375,0.3476963267536387,0.3768197497969902,0.36167270014603503,0.4198477268218994,0.05942460149526596,0.08095980435609818,0.6354445815086365,0.8356730341911316,1.6880509209726076,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,330,1.8295516967773438,0.3125,0.375,0.3409090909090909,0.3466404369510296,0.37676515730308047,0.36107555648674383,0.4204860031604767,0.058409467339515686,0.0844806581735611,0.6237002015113831,0.8371328711509705,1.687374821818164,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,331,2.6874771118164062,0.375,0.375,0.375,0.34749122384249875,0.3767122025839881,0.36151219266732176,0.42815324664115906,0.05759766325354576,0.08834467083215714,0.6390001773834229,0.851466178894043,1.6866407522658593,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,332,2.0475289821624756,0.4375,0.4375,0.4375,0.35019148712722376,0.37853583650646844,0.3638124253559113,0.4284936189651489,0.05836596339941025,0.08779176324605942,0.6396099328994751,0.8518033623695374,1.686048753313215,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,333,2.0668230056762695,0.4375,0.3125,0.3645833333333333,0.35281074251340705,0.3765547614112744,0.3642962664277298,0.4250882863998413,0.059146132320165634,0.08606422692537308,0.6364115476608276,0.845293402671814,1.6855141237236884,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,334,1.9176406860351562,0.375,0.375,0.375,0.35347642023800485,0.3765081185689362,0.36462893353825204,0.4227748215198517,0.059674233198165894,0.08631086349487305,0.6389297842979431,0.8407496213912964,1.6848380458083745,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,335,2.247087001800537,0.3125,0.375,0.3409090909090909,0.35224712763086474,0.37646287501186815,0.3639526448152845,0.4291352331638336,0.05990014970302582,0.08570985496044159,0.6340522170066833,0.8521966338157654,1.6841739814925276,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,336,2.0306429862976074,0.5,0.375,0.42857142857142855,0.3566797138019388,0.37641898876151214,0.36628360331725135,0.4252346158027649,0.059981271624565125,0.08577342331409454,0.6399493217468262,0.8451150059700012,1.6835597818452308,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,337,2.125782012939453,0.3125,0.375,0.3409090909090909,0.3553543223878807,0.3763764190986668,0.3655633959012575,0.4194614291191101,0.059525325894355774,0.08486773073673248,0.6299386024475098,0.8347227573394775,1.6830067403560718,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,338,2.1824679374694824,0.375,0.375,0.375,0.35594369271624426,0.3763351265257068,0.3658554941492457,0.41354900598526,0.05899898335337639,0.08396219462156296,0.625260591506958,0.8239151239395142,1.6824270431952433,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,339,1.9497194290161133,0.375,0.375,0.375,0.35651538193475696,0.37629507272993556,0.366138285065446,0.4131461977958679,0.059181228280067444,0.08170062303543091,0.6303106546401978,0.823093056678772,1.6818011268436517,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,340,2.0245361328125,0.3125,0.375,0.3409090909090909,0.35519492047671425,0.37625622054803753,0.36542235247372956,0.414767324924469,0.05887370929121971,0.08210752159357071,0.6305726170539856,0.8262001276016235,1.6812176349999979,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,341,2.2328953742980957,0.3125,0.375,0.3409090909090909,0.35391407286241283,0.37621853393159643,0.3647256194041535,0.4134485125541687,0.05855616182088852,0.08565700054168701,0.6301053166389465,0.8237496614456177,1.6806354146627258,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,342,2.3369522094726562,0.3125,0.375,0.3409090909090909,0.35267165067654044,0.3761819779136485,0.3640476328894499,0.4132177233695984,0.059159792959690094,0.08668898046016693,0.6286188364028931,0.8231692314147949,1.6800110140350821,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,343,1.818969488143921,0.375,0.375,0.375,0.3533415011562442,0.37614651857623904,0.3643875483442848,0.4145911633968353,0.060257863253355026,0.08668889105319977,0.6348578333854675,0.82568359375,1.6795071454810093,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,344,2.4821243286132812,0.25,0.375,0.3,0.3502412561215569,0.3761121230189519,0.3627159622072078,0.4172687530517578,0.06039126589894295,0.08716374635696411,0.6384308338165283,0.8305345177650452,1.6787451389534611,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,345,1.9843215942382812,0.375,0.375,0.375,0.35098401843791016,0.3760787593283833,0.3630983134736926,0.41783684492111206,0.060299646109342575,0.08404195308685303,0.6412292718887329,0.8315759301185608,1.6781538979710076,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,346,2.267073392868042,0.3125,0.4375,0.3645833333333333,0.34982949788477286,0.3779213965485318,0.3633332597892158,0.4170018434524536,0.0597664900124073,0.08414047956466675,0.64207524061203,0.8301649689674377,1.6776450861271386,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,347,2.2473840713500977,0.375,0.4375,0.40384615384615385,0.3505846129482296,0.3797087546520758,0.3645659475730302,0.42066144943237305,0.05951447784900665,0.08362610638141632,0.6431613564491272,0.8368872404098511,1.6770656737751815,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,348,1.759796142578125,0.3125,0.3125,0.3125,0.34944207455978277,0.37769249201251354,0.3630184948479807,0.41895267367362976,0.05952846631407738,0.08177220076322556,0.6393093466758728,0.8337411880493164,1.6765669307470938,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,349,2.2776012420654297,0.375,0.375,0.375,0.3502088123229893,0.37761171725213816,0.363394396405152,0.41317296028137207,0.05912473797798157,0.08318686485290527,0.6330013275146484,0.8230682611465454,1.6759418045844996,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,350,2.130805015563965,0.4375,0.375,0.40384615384615385,0.35282754795329957,0.37753336573457397,0.36476259670054584,0.4184442460536957,0.05910747870802879,0.08942794054746628,0.6299387216567993,0.8329331874847412,1.675354592571426,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,351,1.946948528289795,0.3125,0.375,0.3409090909090909,0.3516177215147006,0.3774573647625368,0.3640796430020328,0.4207523465156555,0.059308163821697235,0.0921340212225914,0.6310535669326782,0.8371163606643677,1.6748274034187676,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,352,1.7862510681152344,0.3125,0.375,0.3409090909090909,0.3504441898692596,0.3773836438196607,0.3634153551341533,0.42130976915359497,0.05967990681529045,0.10729387402534485,0.6323153972625732,0.8379697799682617,1.6742217329545135,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,353,2.2904281616210938,0.3125,0.3125,0.3125,0.3493058641731818,0.37543713450507094,0.36190040593746287,0.4219306707382202,0.060257673263549805,0.1046391949057579,0.6278432607650757,0.8390324115753174,1.6736474507081847,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,354,1.8444137573242188,0.375,0.375,0.375,0.3500766882479863,0.37542402046991885,0.36230756550771603,0.4197934865951538,0.05995720624923706,0.10265814512968063,0.6211858987808228,0.8352346420288086,1.673157710734443,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,355,2.169314384460449,0.4375,0.375,0.40384615384615385,0.3526993876005467,0.37541129985582133,0.36370111808146716,0.407254159450531,0.06553880870342255,0.08049618452787399,0.6232026219367981,0.8111768364906311,1.6725670377464807,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,356,2.299166679382324,0.375,0.375,0.375,0.3533684059725303,0.3753989608601467,0.3640506928278838,0.4071112275123596,0.0662173330783844,0.08342485129833221,0.6234832406044006,0.8107548356056213,1.671949701123574,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,357,1.9966174364089966,0.4375,0.375,0.40384615384615385,0.3558923537933544,0.3753869920343422,0.365379826302348,0.4071046710014343,0.06576280295848846,0.09733092784881592,0.6191731691360474,0.8106657862663269,1.6715891257702753,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,358,1.9259657859802246,0.3125,0.375,0.3409090909090909,0.3545905831795538,0.3753753822733119,0.36468707312666143,0.4116901159286499,0.0649050623178482,0.0956030786037445,0.6209947466850281,0.8193644285202026,1.6709895396648058,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,359,2.0885095596313477,0.3125,0.375,0.3409090909090909,0.3533278656841672,0.3753641208051125,0.36401279585207974,0.4024926424026489,0.06754440814256668,0.09478533267974854,0.6185657978057861,0.8017240762710571,1.6704249766016521,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,360,2.0339584350585938,0.375,0.4375,0.40384615384615385,0.3539780297136421,0.3772281971809591,0.3652334706110012,0.40575653314590454,0.06726885586977005,0.09503644704818726,0.6277632713317871,0.807866096496582,1.6698493141666404,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,361,2.213714599609375,0.375,0.375,0.375,0.35460868882223284,0.3771613512655303,0.36553749106932804,0.4070664048194885,0.06643672287464142,0.0970303863286972,0.6308197379112244,0.8104541897773743,1.6692585470913919,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,362,1.8884994983673096,0.25,0.4375,0.3181818181818182,0.35147042815756585,0.37897151072756435,0.3647032626254591,0.4012342691421509,0.06623721122741699,0.09370604157447815,0.6211591958999634,0.7994991540908813,1.668820213812139,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,363,2.104404926300049,0.25,0.375,0.3,0.34842631531283885,0.3788523654057374,0.3630028962087866,0.40021151304244995,0.06599921733140945,0.090381920337677,0.6246439814567566,0.7976295948028564,1.6683107986225643,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,364,2.2606279850006104,0.3125,0.4375,0.3645833333333333,0.3473485258534537,0.3806117944435653,0.3632201976845894,0.4014143943786621,0.06566406786441803,0.10206431895494461,0.6273216009140015,0.7999343276023865,1.6678148148351353,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,365,1.727851390838623,0.4375,0.375,0.40384615384615385,0.3500530700778501,0.38044344061025837,0.36461609994865946,0.40441375970840454,0.06528396159410477,0.10188329964876175,0.6184670329093933,0.8055987358093262,1.6675354956164048,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,366,2.3665771484375,0.3125,0.375,0.3409090909090909,0.34892647797551457,0.38028013739195066,0.3639292518413384,0.40266817808151245,0.06503745913505554,0.09862357378005981,0.618708610534668,0.8023688793182373,1.6677571964480635,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,367,2.0870420932769775,0.375,0.375,0.375,0.3497086836362492,0.38012173327019216,0.3642815313916662,0.4018431305885315,0.06535181403160095,0.10242863744497299,0.6231340765953064,0.8007160425186157,1.6673464978201638,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,368,2.1627044677734375,0.4375,0.375,0.40384615384615385,0.3523424231271617,0.37996808127208637,0.3656341774756131,0.40537968277931213,0.06545484811067581,0.09915394335985184,0.627177894115448,0.8073282241821289,1.6669346461956436,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,369,2.162445545196533,0.3125,0.375,0.3409090909090909,0.3511471504333468,0.37981903883392376,0.3649207723289066,0.40861809253692627,0.06514256447553635,0.10046037286520004,0.6270504593849182,0.8134212493896484,1.6666100441734053,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,370,2.5408458709716797,0.375,0.375,0.375,0.35186273592034645,0.379674467668906,0.3652399257279418,0.4122558534145355,0.06509364396333694,0.09958487749099731,0.6214033961296082,0.8200290203094482,1.6664681786486433,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,371,1.8944587707519531,0.25,0.375,0.3,0.3488068538427361,0.37953423363883887,0.36352237773356777,0.41559898853302,0.06490305066108704,0.10069157928228378,0.6251761317253113,0.8261703252792358,1.6663193854447165,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,372,1.5560338497161865,0.4375,0.375,0.40384615384615385,0.35146764822745397,0.3793982066296737,0.36489923435241634,0.41364216804504395,0.0636960044503212,0.1002209410071373,0.6277230381965637,0.8231064081192017,1.6659255236558903,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,373,1.9920425415039062,0.3125,0.375,0.3409090909090909,0.35029861878063034,0.3792662604307835,0.3642073541769246,0.41566506028175354,0.06227528676390648,0.10618472844362259,0.6340786814689636,0.8270958662033081,1.6656024447720996,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,374,2.146451950073242,0.4375,0.3125,0.3645833333333333,0.3529146602172114,0.37726327261785997,0.36468300035147344,0.41808396577835083,0.06293334066867828,0.1043614000082016,0.6360180974006653,0.8312724828720093,1.6652312914438248,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,375,1.6469030380249023,0.3125,0.375,0.3409090909090909,0.3517022204106951,0.37719537443932416,0.3640029865820879,0.4141327142715454,0.06287918984889984,0.1018691286444664,0.6332342624664307,0.8239482641220093,1.6648978279999769,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,376,2.0799264907836914,0.5,0.4375,0.4666666666666667,0.35615115379837425,0.3790045132061444,0.3672226189132535,0.41467779874801636,0.06228664144873619,0.10457950830459595,0.6303524971008301,0.8250782489776611,1.6645762861702136,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,377,1.930849552154541,0.4375,0.5,0.4666666666666667,0.358591619184423,0.38263437780996007,0.37022306732594973,0.4157816767692566,0.06274589151144028,0.1085331067442894,0.6332003474235535,0.8269633054733276,1.6641791461538402,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,378,1.7667474746704102,0.375,0.375,0.375,0.35908387060889035,0.38240534647566127,0.37037785254362293,0.4156395196914673,0.06310580670833588,0.10643991827964783,0.6376335024833679,0.8265398740768433,1.6639870693121415,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,379,2.0002551078796387,0.375,0.375,0.375,0.35956135449062365,0.38218318608139146,0.3705273083506447,0.4159763753414154,0.06246582418680191,0.10540429502725601,0.6319294571876526,0.8273732662200928,1.6636641092348023,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,380,2.2017822265625,0.3125,0.375,0.3409090909090909,0.35814951385590493,0.38196769049894974,0.36967534832569865,0.4166083335876465,0.062190864235162735,0.10562732815742493,0.6351765394210815,0.8286832571029663,1.663305671842107,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,381,1.7387380599975586,0.375,0.375,0.375,0.3586550284402278,0.38175865978398127,0.36984638495950006,0.4234101176261902,0.06229998171329498,0.10430121421813965,0.6397622227668762,0.8409899473190308,1.6630079036745367,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,382,1.8623847961425781,0.375,0.375,0.375,0.3591453775870209,0.3815558999904618,0.37001161445491154,0.4302813410758972,0.06155068054795265,0.11807361245155334,0.6453040838241577,0.853472888469696,1.662657696335049,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,383,2.192106246948242,0.4375,0.375,0.40384615384615385,0.3614960162594103,0.381359222990748,0.3711620584761465,0.4294513165950775,0.06168153136968613,0.11473985761404037,0.651606023311615,0.8518521785736084,1.6623928976501232,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,384,2.074455976486206,0.3125,0.375,0.3409090909090909,0.360026135771628,0.38116844630102553,0.37029575261083564,0.42761215567588806,0.06178253889083862,0.11383121460676193,0.6541911363601685,0.8485935926437378,1.6621249838541416,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,385,1.9518237113952637,0.4375,0.375,0.40384615384615385,0.3623503516984792,0.3809833929119948,0.37143333640875587,0.43087977170944214,0.06260143965482712,0.11797457933425903,0.6678545475006104,0.8539060354232788,1.6618692950649088,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,386,2.200939178466797,0.375,0.375,0.375,0.3627298411475248,0.380803891124635,0.3715471913127354,0.4247177243232727,0.06318119913339615,0.11287777125835419,0.6603061556816101,0.8429919481277466,1.661692845336764,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,387,1.703188419342041,0.3125,0.375,0.3409090909090909,0.3612229459130991,0.38062977439089596,0.3706725193415114,0.4236442446708679,0.06257808208465576,0.11335050314664841,0.6382880806922913,0.8412562608718872,1.6614112064599356,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,388,2.181354522705078,0.375,0.375,0.375,0.36163625753570616,0.3804608811591691,0.3708098091932156,0.41890913248062134,0.06242584064602852,0.11953339725732803,0.6358385682106018,0.8327901363372803,1.6610827368556447,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,389,1.6005804538726807,0.375,0.375,0.375,0.36203716980963496,0.380297054724394,0.3709425345861797,0.4138263165950775,0.062497589737176895,0.11628612130880356,0.6403501629829407,0.823399543762207,1.6608302827763184,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,390,2.0895237922668457,0.375,0.375,0.375,0.36242605471534595,0.38013814308266214,0.3710708592006306,0.41553542017936707,0.062203243374824524,0.11533895879983902,0.6420724987983704,0.8266518115997314,1.6605279253846115,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,391,2.043354034423828,0.25,0.375,0.3,0.35905327307388557,0.3799839987901823,0.369222240002025,0.4152005612850189,0.06305023282766342,0.11260677129030228,0.6470026969909668,0.8257468342781067,1.660210933759557,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,392,2.0967273712158203,0.375,0.375,0.375,0.35953167488166904,0.3798344788264768,0.3694043219733187,0.4125306010246277,0.0622861422598362,0.10992193222045898,0.6452560424804688,0.8210747241973877,1.6600243354591746,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,393,1.7444791793823242,0.375,0.5,0.42857142857142855,0.359995724635219,0.3834394444616825,0.3713479437094457,0.41194042563438416,0.06250950694084167,0.11209491640329361,0.6392995119094849,0.8199463486671448,1.6600023081424926,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
